WEIGHT_EMP,WEIGHT_FUEL,WEIGHT_FULL,MAIN_ENG_F,SECOND_ENG_F,MAIN_BURN,SECOND_BURN,ALL_BURN,vs,hs,angle,lat,alt,acc,fuel,weight,thrust,time
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.1810882219614953,0.0,90.0,0.0,999.5341395511631,0.0,121.0,286.0,0.0,0.7281678310490107
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.2824632219614953,0.0,90.0,0.0,999.4539855997905,0.0,121.0,286.0,0.0,0.7906678310490107
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.3838382219614953,0.0,90.0,0.0,999.3674957109179,0.0,121.0,286.0,0.0,0.8531678310490107
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.4852132219614953,0.0,90.0,0.0,999.2746698845452,0.0,121.0,286.0,0.0,0.9156678310490107
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.5865882219614953,0.0,90.0,0.0,999.1755081206726,0.0,121.0,286.0,0.0,0.9781678310490107
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.6879632219614953,0.0,90.0,0.0,999.0700104193,0.0,121.0,286.0,0.0,1.0406678310490107
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.7893382219614953,0.0,90.0,0.0,998.9581767804275,0.0,121.0,286.0,0.0,1.1031678310490107
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.8847499866673776,0.0,90.0,0.0,998.847309134153,0.0,121.0,286.0,0.0,1.1619913604607754
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-1.98016175137326,0.0,90.0,0.0,998.730829031131,0.0,121.0,286.0,0.0,1.2208148898725402
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.08153675137326,0.0,90.0,0.0,998.6007329841701,0.0,121.0,286.0,0.0,1.2833148898725402
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.18291175137326,0.0,90.0,0.0,998.4643009997093,0.0,121.0,286.0,0.0,1.3458148898725402
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.2783235160791424,0.0,90.0,0.0,998.3302819693516,0.0,121.0,286.0,0.0,1.4046384192843049
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.3796985160791424,0.0,90.0,0.0,998.1815508120967,0.0,121.0,286.0,0.0,1.4671384192843049
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.4810735160791424,0.0,90.0,0.0,998.0264837173418,0.0,121.0,286.0,0.0,1.5296384192843049
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.5824485160791424,0.0,90.0,0.0,997.8650806850868,0.0,121.0,286.0,0.0,1.5921384192843049
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.6838235160791424,0.0,90.0,0.0,997.6973417153318,0.0,121.0,286.0,0.0,1.6546384192843049
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.7851985160791424,0.0,90.0,0.0,997.5232668080769,0.0,121.0,286.0,0.0,1.7171384192843049
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.8865735160791424,0.0,90.0,0.0,997.3428559633219,0.0,121.0,286.0,0.0,1.7796384192843049
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-2.9879485160791424,0.0,90.0,0.0,997.1561091810669,0.0,121.0,286.0,0.0,1.8421384192843049
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.0893235160791424,0.0,90.0,0.0,996.963026461312,0.0,121.0,286.0,0.0,1.9046384192843049
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.184735280785025,0.0,90.0,0.0,996.775689091854,0.0,121.0,286.0,0.0,1.9634619486960696
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.2801470454909074,0.0,90.0,0.0,996.5827392656487,0.0,121.0,286.0,0.0,2.0222854781078343
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.3815220454909074,0.0,90.0,0.0,996.3713941378055,0.0,121.0,286.0,0.0,2.0847854781078343
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.47693381019679,0.0,90.0,0.0,996.1668686195586,0.0,121.0,286.0,0.0,2.143609007519599
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.57830881019679,0.0,90.0,0.0,995.9432243189214,0.0,121.0,286.0,0.0,2.206109007519599
165.0,420.0,585.0,430.0,25.0,0.15,0.009,0.22199999999999998,-3.67968381019679,0.0,90.0,0.0,995.7132440807841,0.0,121.0,286.0,0.0,2.268609007519599
